Timestamp,Machine_ID,Operation_Mode,Temperature_C,Vibration_Hz,Power_Consumption_kW,Network_Latency_ms,Packet_Loss_%,Quality_Control_Defect_Rate_%,Production_Speed_units_per_hr,Predictive_Maintenance_Score,Error_Rate_%,Efficiency_Status
2024-01-01 00:18:00,24,0.0,0.9888382164368205,0.4150156231267754,0.46816303318159763,0.8221306529116739,0.7834423114374681,0.4681851456333196,0.8232214005524128,0.6778828858389871,0.0577104382341769,0.0
2024-01-01 00:19:00,44,0.0,0.006448045637377997,0.20490124993538494,0.2905241291824806,0.47297916113872485,0.48653536800928154,0.7158797634238128,0.018680552458337732,0.9789579986837197,0.35772008105800773,0.5
2024-01-01 00:20:00,30,0.0,0.6176649198560614,0.4399347043857837,0.0504195006910034,0.29617385424783677,0.03284306428518513,0.48098267815328444,0.263423114359714,0.9034295826485518,0.14806584959627148,0.5
2024-01-01 00:21:00,38,0.0,0.7399313970002218,0.37583302696153115,0.14056977513919905,0.4256566090302032,0.31961851353336546,0.8858636355962821,0.036631528043152464,0.16765612921078957,0.7142324455843139,0.5
2024-01-01 00:22:00,2,0.0,0.5656882103733317,0.6328972297663744,0.8836066784165222,0.2840008484594255,0.561394326619246,0.4900665572912049,0.46375095230320434,0.09154273385521519,0.7159226067108214,0.5
2024-01-01 00:23:00,21,0.5,0.7685644252217222,0.39659864937206,0.5138911202272354,0.7067909397112582,0.291291661022942,0.014267658111135211,0.45799758283704756,0.950901969277993,0.40403685174364573,0.5
2024-01-01 00:24:00,33,0.0,0.17063796143474597,0.49041459796761866,0.36173382366354895,0.44854179251168697,0.12034891961803529,0.6699962964543645,0.23840937261677847,0.19127781924058923,0.831212398361786,0.5
2024-01-01 00:25:00,12,0.5,0.023809101781785524,0.5950340463726103,0.6794190445494364,0.7202197282115298,0.1828249149843836,0.3634746480512903,0.9962354060220827,0.027860228617051806,0.2682980120307775,1.0
2024-01-01 00:26:00,22,0.5,0.5349005859407686,0.8694340595498616,0.41898503700972783,0.23271153158986466,0.3851539986620739,0.9748126333255558,0.33264932359154786,0.7160903177993478,0.366364137462579,0.5
2024-01-01 00:27:00,44,0.0,0.4339146360177042,0.7531468431222091,0.8106077904793605,0.5532706102490711,0.7885117278630046,0.15438589699996505,0.5097834849551673,0.8893296003277755,0.07801031652191844,1.0
2024-01-01 00:28:00,25,0.0,0.7668579728181945,0.1375021765657728,0.16044274208482234,0.8835730291728784,0.7291928700914699,0.9728169670326391,0.21474091653726973,0.6808640263310471,0.5661690805008425,0.5
2024-01-01 00:29:00,49,0.0,0.060829991660941496,0.362062987294999,0.2277946012725781,0.40335743535804397,0.4105124984973497,0.8094120042352835,0.3123689789845398,0.30442020677113557,0.325718023939144,0.5
2024-01-01 00:30:00,27,1.0,0.05359343130336702,0.9071316245269992,0.34249320181796067,0.573986295242388,0.5859222557054837,0.8794127858710025,0.9522580085875313,0.7464697678535862,0.6407783115092055,0.5
2024-01-01 00:31:00,42,0.0,0.3359470578922865,0.7075776886673621,0.7786203059804979,0.00980271032511595,0.5076098338043737,0.30221714613051975,0.27803971573086556,0.9572119333154974,0.9039357763241493,0.5
2024-01-01 00:32:00,28,0.0,0.7907608066202941,0.2962455449262191,0.9129715663686122,0.39650858643920855,0.5511328023372447,0.35326566407055887,0.922904745303241,0.24283612934501145,0.03388065875431757,0.0
2024-01-01 00:33:00,16,0.0,0.46871611029250004,0.08463039672182363,0.5949711862529221,0.9577430823662779,0.12084670779616974,0.1336628696560438,0.05554359566023691,0.8419492362473397,0.5111531408101492,0.5
2024-01-01 00:34:00,15,0.5,0.7869904065050991,0.9402289552720878,0.40600444328925217,0.15097213671964743,0.05783196020039999,0.924038547035681,0.5762525544146138,0.19015162934745639,0.19313659477335174,1.0
2024-01-01 00:35:00,47,0.0,0.6392605314241714,0.7115844661300238,0.7046231311213875,0.029669810285360955,0.10989210632556644,0.40807114147550916,0.8783354379923198,0.04151616818428514,0.332835857811234,1.0
2024-01-01 00:36:00,44,0.0,0.4289439059787453,0.8987987100975703,0.4966968863655656,0.58447371867224,0.3428722895837349,0.8067375725980951,0.4767761908473738,0.8572973415508228,0.5769382461622167,0.5
2024-01-01 00:37:00,3,0.0,0.8347910286555077,0.1897398901186647,0.7197829888663319,0.9705014008890215,0.17714792557848094,0.47538099829195823,0.8988819054116169,0.5474681033326921,0.3868810809928795,0.5
2024-01-01 00:38:00,37,0.5,0.6660752646609406,0.4714540839368177,0.7083310162698306,0.7647943706012922,0.6004185130408969,0.5935701522144572,0.9494362216070772,0.7664356453391206,0.05551497545061439,0.0
2024-01-01 00:39:00,7,0.0,0.42015129734498924,0.9962709044664634,0.17354067501178755,0.5840643126266649,0.2565008448142592,0.09693345461550998,0.02872905495145954,0.13063337150470544,0.5076527513520066,0.5
2024-01-01 00:40:00,21,0.0,0.11163392847273623,0.26629070365140467,0.4907196572974825,0.4378728321351307,0.16225725908344135,0.4219547465196253,0.9109127478450233,0.44213250730963366,0.9604570321412309,0.5
2024-01-01 00:41:00,9,0.5,0.36627411956619327,0.8967962119987969,0.1682462687189092,0.972352809411824,0.971629748372439,0.8657454074721074,0.4252797544975246,0.905530621278219,0.27241312807545043,1.0
2024-01-01 00:42:00,39,0.0,0.05877565883465363,0.7723639663876687,0.3448675138862001,0.574616031480654,0.6705733455218151,0.35799744268587397,0.1892347885694738,0.03297455171972845,0.9847030326612101,0.5
2024-01-01 00:43:00,18,0.0,0.4832997813987452,0.18715487102716724,0.546124108568482,0.046989501059035856,0.48029531267346565,0.7123768252074443,0.8404961122143486,0.1406201526155927,0.5228992606867066,0.5
2024-01-01 00:44:00,4,0.0,0.05481860468828925,0.6078456939807562,0.8879876621773153,0.07339968587543352,0.305229224132403,0.1713899178931184,0.5303659644742647,0.37861137699570074,0.644697810352217,0.5
2024-01-01 00:45:00,25,0.0,0.7704085523153793,0.6187470969729701,0.010346796335176517,0.664838234821747,0.01451573313347784,0.9840909643431663,0.7178582311026371,0.20413750978575362,0.6278082226654176,0.5
2024-01-01 00:46:00,14,0.0,0.3560623386998307,0.3601539982382608,0.7853578206350287,0.28786552341048116,0.8092003038842069,0.6713610385354111,0.5949400358256924,0.43978282110681105,0.5963562990253289,0.5
2024-01-01 00:47:00,50,1.0,0.6097559936787592,0.052908257900125995,0.9643086085101291,0.1634897391242292,0.3659459110857684,0.24463065385427799,0.9803010582426618,0.9816830947421399,0.5882885892859405,0.5
2024-01-01 00:48:00,9,1.0,0.30491857251788246,0.5132367289286922,0.21629639044917887,0.5291725939406136,0.568675958412738,0.7183027227344752,0.06579295127596475,0.5048608032617985,0.269600882995277,0.5
2024-01-01 00:49:00,26,0.0,0.8822894765887636,0.1083452254482696,0.17787179089309674,0.9312083056893148,0.09550696829901306,0.7126786542066679,0.38152441687384603,0.6614466747075176,0.3459474804697416,0.5
2024-01-01 00:50:00,2,0.0,0.4915379917901891,0.4574006007109518,0.4832201577147787,0.11931133704788266,0.5844107387041676,0.9315458422310589,0.7929983289454201,0.6326740268399426,0.3152457491791476,1.0
2024-01-01 00:51:00,20,0.0,0.747806999634537,0.7955908569969758,0.33806091610276096,0.7987263321719069,0.6914816479011412,0.2320238191866791,0.21732814054782446,0.0777645769376652,0.21820406929461275,0.5
2024-01-01 00:52:00,28,0.0,0.6602888476668435,0.8390071671834984,0.06606771990024232,0.6828619672464298,0.4909765078466935,0.20365437678534212,0.3564430751260512,0.10494654529570263,0.4999886931039894,0.5
2024-01-01 00:53:00,47,0.5,0.7011470136169501,0.9962697835947721,0.6311440887848054,0.15639829933190375,0.5069573531530035,0.9722117073280998,0.5137509421588923,0.014991349027117039,0.011305079112785985,1.0
2024-01-01 00:54:00,7,0.0,0.5166493131089865,0.6092112915019308,0.9479864236282101,0.6243167609820235,0.540635007256032,0.9722913437898134,0.12377158965196512,0.1609685726607066,0.8001126507478471,0.5
2024-01-01 00:55:00,44,0.0,0.998634197331768,0.4411889556197341,0.5118020234852687,0.34846793300095036,0.4182865393003029,0.4733310059341619,0.9045200261333152,0.646877516926442,0.34368128609112447,0.5
2024-01-01 00:56:00,8,0.5,0.10114969940412044,0.4687596068408498,0.17436602634132936,0.8165035832691893,0.8179212865638249,0.9319191720852177,0.3273716622044797,0.4464486993655082,0.7122316772226304,0.5
2024-01-01 00:57:00,47,0.0,0.5081013202366412,0.6066081305116314,0.6148267759532384,0.05243630762720764,0.4698834349762978,0.31772526886313396,0.8443849817343299,0.7064165374212364,0.14896689248382358,1.0
2024-01-01 00:58:00,35,0.0,0.3659724770812365,0.8934705639594802,0.6726918778250468,0.09023480949114909,0.5012756605490107,0.7020779991154086,0.8193157839172762,0.7947351746157643,0.5439514705173577,0.5
2024-01-01 00:59:00,14,0.5,0.35948431612583087,0.7638687222666162,0.030229959946948687,0.9326448097543488,0.40896302555819697,0.12887420540591807,0.2250260062890751,0.4945245780531142,0.3396815275647299,0.5
2024-01-01 01:00:00,17,0.5,0.7542973026649064,0.465496454192442,0.05388750275550927,0.24684403361620252,0.7176137766351022,0.3895175173619674,0.23854309898151171,0.9068839590134539,0.3479168038886625,0.5
2024-01-01 01:01:00,36,0.5,0.007379086424003534,0.8940421322320828,0.5385974444042037,0.6082383526001182,0.3831254488828634,0.05882311789721293,0.9154869617218845,0.1998359445556292,0.6199086437823416,0.5
2024-01-01 01:02:00,50,0.0,0.38500894499679617,0.6432499659518134,0.8468936826627547,0.27430816485822584,0.7953280870487244,0.13880266600922264,0.6748292981860349,0.4048015715694428,0.7417293044429916,0.5
2024-01-01 01:03:00,40,0.0,0.4104985315597537,0.26091657574529886,0.6497462400262795,0.1982062550102354,0.997289436930591,0.8509744197088251,0.8873471779897658,0.38410836679152355,0.6083902904860192,0.5
2024-01-01 01:04:00,4,0.0,0.5063509002066068,0.3997879922617027,0.4777299749126352,0.8097075967560272,0.8368600416946734,0.6663544450662336,0.11062126960032538,0.08389246318833363,0.7393768598361775,0.5
2024-01-01 01:05:00,2,0.0,0.3947361764299522,0.15548957646119307,0.45815900338243803,0.4309550304230287,0.2655198553067685,0.08011990385392397,0.5540176944303561,0.574163100224215,0.34675095732885297,0.5
2024-01-01 01:06:00,6,0.5,0.293721703279876,0.6219532858644998,0.09228803141660535,0.5513647414306365,0.3841169207644436,0.8190934038758836,0.3961213490846827,0.2007999313131929,0.8467186480602165,0.5
2024-01-01 01:07:00,42,0.0,0.5503518061661713,0.45151293638368445,0.5526183247450505,0.7305264981348311,0.6720689350130252,0.5109032738257927,0.7637214418998922,0.7557867863228974,0.3812658782130414,0.5
2024-01-01 01:08:00,4,0.0,0.9077313983709653,0.4075128031285262,0.7027512807325853,0.7104009013895811,0.08199412379984101,0.1616159297828502,0.7683815216881396,0.05320425828327852,0.009351499631950175,1.0
2024-01-01 01:09:00,29,0.0,0.3272465617341035,0.867161386658714,0.8220457534926728,0.303160065386476,0.8583350722596341,0.8583644715411372,0.5300585214554877,0.9910382600545183,0.9192147765031565,0.5
2024-01-01 01:10:00,18,0.0,0.10562529232006335,0.006281620263960074,0.7684692780551154,0.8637594522528625,0.16795491903233617,0.8077330108192459,0.8574021604794934,0.6392841301163169,0.862864619239835,0.5
2024-01-01 01:11:00,26,0.0,0.5000342289322309,0.2297808923288911,0.9640210408169494,0.7737504366661835,0.18621109162675675,0.4995076125603203,0.3160583283617366,0.3504359848718081,0.32825966998468054,0.5
2024-01-01 01:12:00,44,0.5,0.8430697390722716,0.8474343597641216,0.5439198080278229,0.33537178011138746,0.900340991882091,0.2267313315953094,0.3323137288168276,0.8848866944725545,0.7154739794727417,0.5
2024-01-01 01:13:00,34,0.5,0.13750769248899186,0.36918295163909054,0.3380193610584232,0.9977329987163478,0.28571888597389317,0.602477456313972,0.5100487236167535,0.8147749346586275,0.9311083443007764,0.5
2024-01-01 01:14:00,10,0.0,0.8488496608983419,0.25796411139264785,0.8122189233878154,0.8853542565540327,0.36211767187013466,0.39523253858174767,0.5967788718341718,0.8993522768703581,0.8407920237027074,0.5
2024-01-01 01:15:00,36,0.0,0.7127863920313885,0.7572726186721851,0.476923563800365,0.5447564688559672,0.06645893066961002,0.03673755449411665,0.1965395776245648,0.7570390124489649,0.4391633541192397,0.5
2024-01-01 01:16:00,14,0.5,0.5589960045203971,0.3680471131328683,0.49436131518583265,0.44481966931592515,0.8616485870879977,0.21982622502589932,0.9608218058271848,0.5398626488882288,0.30694533118381484,1.0
2024-01-01 01:17:00,31,0.0,0.4475033757443536,0.7144208943132516,0.38795519327057365,0.8188563742288343,0.3286000909900555,0.8422425788595772,0.8516573964098505,0.6193847467176022,0.46011279809739614,0.5
2024-01-01 01:18:00,48,1.0,0.4194652201328498,0.8720252764256125,0.7294345065397387,0.9404686776636638,0.14296029911049205,0.25101560729349576,0.6632684210651711,0.6749074426113254,0.5346609070688011,0.5
2024-01-01 01:19:00,15,0.0,0.7258286056001545,0.9798642952668594,0.3268922004662142,0.6170738534846052,0.5303927492710877,0.5910255600515346,0.6939278933819218,0.2887372276970698,0.08439501327280216,1.0
2024-01-01 01:20:00,8,0.5,0.4744517194662813,0.9618535599245336,0.459345147515865,0.716752867167426,0.8176408543313599,0.780790678085207,0.30897128170022137,0.3333677121847783,0.5928997380656034,0.5
2024-01-01 01:21:00,14,0.0,0.6540639804456251,0.4385383978448217,0.6555969023724484,0.09755075479828879,0.9722042750158653,0.76777789084923,0.39456005849918724,0.5696024728447999,0.34621338700310544,0.5
2024-01-01 01:22:00,23,0.0,0.0369967238399066,0.5928232843398054,0.6584286055863071,0.6736139898263137,0.008743462447036877,0.90341727384806,0.5436038790776829,0.9503405292286999,0.5287070920043052,0.5
2024-01-01 01:23:00,40,0.0,0.9403937873611611,0.22523299423705506,0.7829001023677096,0.4527625801765044,0.6042160351080568,0.1445213142777146,0.38051769687016995,0.9361080316987761,0.5838569528647857,0.5
2024-01-01 01:24:00,21,0.0,0.4516292122202409,0.11815300527280712,0.5771987725018279,0.8479257649649257,0.9725270088774888,0.34817126899544215,0.6841395556908064,0.42704001955686705,0.6541099453195224,0.5
2024-01-01 01:25:00,16,0.5,0.9139815793559348,0.7482160873563611,0.7465302966096459,0.8902505927552421,0.22539402857407478,0.45161870693886585,0.7970212189719651,0.6119787868320486,0.22563750172502614,1.0
2024-01-01 01:26:00,45,0.0,0.6303101581509066,0.7115749672495593,0.1286731702693667,0.33499612826413677,0.40318408053728505,0.7984621757269033,0.10979573167209354,0.4152558878707366,0.31154341258881285,0.5
2024-01-01 01:27:00,18,0.0,0.6610776268302546,0.44746572430627357,0.3091795410995862,0.4616502765953632,0.0907772541348511,0.1091206064717881,0.8682367811979855,0.4542005246969824,0.25536561470793073,1.0
2024-01-01 01:28:00,47,0.0,0.1961525866694256,0.8868243511585796,0.27976547788229256,0.20789813183232772,0.4286311703823999,0.7539640289299931,0.5519351521912076,0.37644895353061586,0.5822808427557579,0.5
2024-01-01 01:29:00,24,0.5,0.07098408369034215,0.1674889390605074,0.20390094132234587,0.7801975838226562,0.16780589572163035,0.10848729064958557,0.07091513535831316,0.9593097923629527,0.629354866265994,0.5
2024-01-01 01:30:00,26,0.0,0.2171793212947999,0.7278530458041097,0.9126190424734326,0.5892084560133692,0.42956531511515655,0.5858174873645715,0.07657305540875557,0.22545559389911568,0.4854991712764402,0.5
2024-01-01 01:31:00,25,0.5,0.5350669087089456,0.6434996004750865,0.5303438983364726,0.5589572540881481,0.6012505022725417,0.7326439630724638,0.025606830306704062,0.8748148499322631,0.2022453536866953,0.5
2024-01-01 01:32:00,45,0.0,0.03569654730327254,0.46822108659271117,0.10601337350203688,0.2907405376862844,0.8083718558690073,0.6921424529596003,0.766472588265607,0.33883197388836533,0.81603947370149,0.5
2024-01-01 01:33:00,41,0.0,0.8780213163217246,0.9479507567556048,0.16133768209097177,0.5820952019246768,0.43979634711644816,0.07279629818722733,0.7107398932971964,0.28717750092724975,0.05082053037638652,1.0
2024-01-01 01:34:00,29,1.0,0.4238693506054738,0.7684967550296999,0.7832517632923672,0.46426752643739616,0.3184470338211869,0.16337314239971837,0.8414399079026932,0.5188582903911829,0.8529944690062485,0.5
2024-01-01 01:35:00,15,0.0,0.48462212688723205,0.8491110331190541,0.09848279181325498,0.6687689867383391,0.4485870836065509,0.18679099134691707,0.9421621746832506,0.22790213134112544,0.2961134370455932,1.0
2024-01-01 01:36:00,45,0.0,0.14380333931701317,0.6843436162785884,0.3061740793177936,0.8043799131441384,0.7615271777062302,0.3133654690685787,0.9694214665747266,0.6059790612511818,0.964785860682058,0.5
2024-01-01 01:37:00,1,0.5,0.8588855180332128,0.7765074827580685,0.5378499209223955,0.34529037529726553,0.10825369486815936,0.3811201751302962,0.6973279140754883,0.33049278180417735,0.7188754207762538,0.5
2024-01-01 01:38:00,25,0.0,0.6597146903293575,0.9430770429518062,0.7404974658872017,0.04654952764835487,0.9274826187111713,0.9599471541059666,0.4525871849463004,0.37201388787605577,0.8149694573021505,0.5
2024-01-01 01:39:00,7,0.0,0.08869490344644326,0.6039966985964405,0.3134192779312013,0.030075435557731726,0.9032010438097693,0.5930988611921496,0.9701721854958943,0.07899656262099308,0.43912894812728837,0.5
2024-01-01 01:40:00,9,0.5,0.18537353165086334,0.443164478670215,0.24787096924441476,0.7899237751672015,0.9368925390188368,0.910403785634598,0.8204459992022433,0.8881353740895817,0.3943401582621986,0.5
2024-01-01 01:41:00,24,0.0,0.04972560236664181,0.5534141117436864,0.8536734507842441,0.9779643061750309,0.13138791112098608,0.2965040551519264,0.4579575175004363,0.4596905591223115,0.05734244466011959,1.0
2024-01-01 01:42:00,1,0.0,0.6151095432321935,0.46320415596289066,0.6090897685687668,0.48617767335282763,0.3426423867943729,0.5453786836933512,0.3138329685143747,0.39367856163931514,0.02875006263218116,0.5
2024-01-01 01:43:00,44,0.5,0.12385394106389547,0.8587393348713818,0.4240621085966387,0.23707602729580304,0.551089225855705,0.5561223339230017,0.921599758667328,0.27102753309076955,0.97010056204025,0.5
2024-01-01 01:44:00,8,0.0,0.4845968458546154,0.9918632558628532,0.7853878856954133,0.5338882874025708,0.05644449559038069,0.7710724449127396,0.6392429952272459,0.47895974558279114,0.7972248199562031,0.5
2024-01-01 01:45:00,24,0.5,0.7076497503014877,0.24968323707346335,0.032204484943120615,0.2540096316450969,0.25041324432961837,0.2480121770102347,0.9808227957489656,0.6526758126424451,0.7379674271585421,0.5
2024-01-01 01:46:00,11,0.5,0.5267445796758751,0.2904087376917602,0.7572267218220659,0.07659530927846064,0.1901847076605833,0.9533989036595204,0.5134549232118392,0.06697940796638044,0.6057105322946013,0.5
2024-01-01 01:47:00,17,0.5,0.4700262001171295,0.9862880978241152,0.9366650205088982,0.5943963234038961,0.3737027600968554,0.9979038789049781,0.154269534935789,0.1696991645186389,0.7807658031721573,0.5
2024-01-01 01:48:00,8,0.0,0.09740570712564456,0.48535786809719383,0.7756764178720867,0.9494632703320713,0.011797148643734904,0.15348391296437053,0.6151912983065978,0.3829279192428791,0.20958786065727558,1.0
2024-01-01 01:49:00,35,0.0,0.5156901911549728,0.19438927896643143,0.8752040910716421,0.5168986539341236,0.9818894907814653,0.6826984824517417,0.12952182055771555,0.3358089897172273,0.8728749311388131,0.5
2024-01-01 01:50:00,35,0.5,0.0719145159064849,0.6508052361458088,0.11386449754408401,0.7408341348727163,0.1291761777241812,0.4046934467883879,0.2944479081089551,0.10068138846132163,0.8752081975014536,0.5
2024-01-01 01:51:00,33,0.0,0.01388213625823187,0.19314107256384766,0.049816501471781266,0.08676671142757245,0.30643530811349934,0.20872749694728163,0.19158551977584604,0.40498519359338103,0.05786298070039492,0.5
2024-01-01 01:52:00,5,0.5,0.8499755239090389,0.6842144047549291,0.46777561810619367,0.8518177669484608,0.6884472420527774,0.06159112673077259,0.248141057792515,0.18630401754036274,0.826398308391147,0.5
2024-01-01 01:53:00,42,1.0,0.9298448266768599,0.7692487994991304,0.4618837230781148,0.4512330195183198,0.008003473567662374,0.11675238145745491,0.6304913810553354,0.4807279400396044,0.17692031967107288,1.0
2024-01-01 01:54:00,39,0.0,0.002242683783106325,0.634715686267987,0.21829151019469506,0.8271774684954055,0.025061818679244854,0.2854452707493756,0.07517923801176306,0.16051150838642822,0.06089292091172659,0.5
2024-01-01 01:55:00,41,0.0,0.6434912754094203,0.24866618264470525,0.05800149952282796,0.5536234182302942,0.6127519864793386,0.066908919323355,0.4165121482058985,0.7577453218216954,0.7058994426619132,0.5
2024-01-01 01:56:00,28,0.0,0.23179022083867162,0.007801458258871116,0.2902299199769011,0.568789149140915,0.8241999714049298,0.42755768422292556,0.9356916759913539,0.29197831515823536,0.3384200892227096,0.5
2024-01-01 01:57:00,7,0.0,0.4643607871092631,0.2552603164176691,0.9829713617906961,0.03410231261964726,0.20024824444818326,0.15260259079848137,0.19709244534720327,0.9456064102526256,0.8522794392339186,0.5
2024-01-01 01:58:00,9,0.5,0.5100382244098299,0.4648980364138177,0.24772136720135285,0.8729310850407739,0.8080385857223366,0.4589527374091216,0.05238679077574225,0.684641198476084,0.2557300394224727,0.5
2024-01-01 01:59:00,8,0.0,0.5036284497286893,0.0865318096502942,0.6802587565021341,0.9698177903294881,0.6163325063035336,0.8253117902688575,0.653604580193998,0.9336365043921758,0.0029282977669012377,1.0
2024-01-01 02:00:00,12,0.0,0.6407024790726098,0.8744633304109715,0.49483895676535267,0.515987440811375,0.7296037774482474,0.9987972749591586,0.8075638117684413,0.8325698058760779,0.0328694416284733,0.0
2024-01-01 02:01:00,34,0.0,0.20360694201814267,0.15229373988630224,0.15401437579384697,0.9351314739531686,0.09442976058406347,0.6674735836541937,0.5320387994827096,0.2897762916520773,0.7024170211091383,0.5
2024-01-01 02:02:00,33,0.5,0.7512453579014918,0.6214487381490269,0.4214491084207637,0.5448505443199178,0.38243747772646014,0.2292068990970971,0.8718482184594261,0.29249155429923157,0.5055765905285821,0.5
2024-01-01 02:03:00,48,0.0,0.22167029701722474,0.3201501010791963,0.22684559100561702,0.6877379725647292,0.02066877599234372,0.6953760772472891,0.02517189150744721,0.44222861843411104,0.3894443607729287,0.5
2024-01-01 02:04:00,23,0.0,0.8947301288221817,0.5878710087620659,0.40785210910914277,0.4548956674233575,0.345619762268,0.17082615796201653,0.6051321515143422,0.819426680213744,0.7863264495762069,0.5
2024-01-01 02:05:00,24,0.0,0.0757406609167307,0.18527715891236124,0.6916554712340579,0.1366463372424013,0.08216288605038304,0.7167926269393053,0.6125897686402024,0.5596316761416186,0.03182382335349564,1.0
2024-01-01 02:06:00,37,0.0,0.07436719475046583,0.4123796195685528,0.5684694674440651,0.6837262396853562,0.08919006850748433,0.6093363805673361,0.031255569936374225,0.39934970198409964,0.13641724713993125,0.5
2024-01-01 02:07:00,35,0.0,0.08800158500150224,0.7255022316177042,0.18005791670292115,0.825103604256597,0.09734393187736233,0.22025892050409696,0.5767509811157935,0.2740788726856053,0.8276213063929607,0.5
2024-01-01 02:08:00,44,0.5,0.6654751248788965,0.08233759932577342,0.4942260893173182,0.491377576194233,0.34296611431511637,0.7556834036893862,0.9225480074102134,0.8649522096119262,0.9164065460511384,0.5
2024-01-01 02:09:00,40,0.5,0.10482271937129362,0.5734926338832379,0.6243124015008177,0.5507597566494409,0.0890312073116099,0.44008706510280404,0.3152097025408667,0.06433682435003278,0.18050547580380746,0.5
2024-01-01 02:10:00,22,0.0,0.19082607391517636,0.7112392035587864,0.8135653414609336,0.9903054919809616,0.5846895986185651,0.817113192138633,0.7214248549341495,0.7369920652636118,0.04679134213702926,1.0
2024-01-01 02:11:00,27,0.5,0.3266234102696647,0.4433343686672058,0.8424819889659378,0.37932298520094365,0.2530362152507729,0.09701470868089676,0.10246330439261074,0.02109379544833181,0.5750236758349234,0.5
