Machine_ID,Variable,Best_Model,ARIMA_Order,Seasonal_Order,AIC,BIC,MSE,n_obs
2,Error_Rate_%,SARIMA,"(2, 1, 3)","(1, 1, 1, 24)",11631.30576518654,11676.064840284273,20.57890628905838,2041
7,Production_Speed_units_per_hr,SARIMA,"(0, 1, 1)","(1, 1, 1, 24)",24193.574856030104,24215.80265831816,18727.651972155527,1965
7,Predictive_Maintenance_Score,ARIMA,"(0, 0, 0)",,652.9142873231012,664.080782371708,0.0814601945895136,1965
7,Efficiency_Status,ARIMA,"(3, 0, 3)",,2403.037707763316,2447.7036879577427,0.1972937514180548,1965
7,Quality_Control_Defect_Rate_%,SARIMA,"(1, 0, 1)","(1, 1, 1, 24)",9606.265680399698,9634.053044907772,9.604031082523928,1965
7,Error_Rate_%,SARIMA,"(3, 0, 2)","(1, 1, 1, 24)",11209.32490180078,11253.780506376885,23.133727288314724,1965
9,Production_Speed_units_per_hr,SARIMA,"(2, 0, 2)","(1, 1, 1, 24)",24470.5731459783,24509.5662487427,18343.600829344425,1991
9,Predictive_Maintenance_Score,ARIMA,"(0, 0, 0)",,742.5230532827967,753.7158378909251,0.0848435461510838,1991
9,Efficiency_Status,ARIMA,"(1, 0, 0)",,2267.794857401385,2284.5840343135774,0.1823429987905159,1991
9,Quality_Control_Defect_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",9705.422370360277,9722.136791306828,8.984384318950339,1991
9,Error_Rate_%,SARIMA,"(3, 0, 2)","(1, 1, 1, 24)",11351.084382344,11395.64792836046,21.296095648038623,1991
4,Production_Speed_units_per_hr,SARIMA,"(0, 1, 1)","(1, 1, 1, 24)",24659.664222025152,24681.972709748658,18325.210012695643,2004
4,Predictive_Maintenance_Score,ARIMA,"(1, 0, 2)",,714.4811551214576,742.4956574324814,0.083211530228492,2004
4,Efficiency_Status,ARIMA,"(0, 0, 0)",,2360.7534304319515,2371.959231356361,0.1897870925067879,2004
4,Quality_Control_Defect_Rate_%,SARIMA,"(3, 0, 3)","(1, 1, 1, 24)",9801.773041440358,9851.962529343116,9.36685539736322,2004
4,Error_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",11332.290423180388,11349.024859597646,20.173143557502808,2004
6,Production_Speed_units_per_hr,SARIMA,"(0, 1, 1)","(1, 1, 1, 24)",23803.56219370412,23825.72467981875,18236.07385013057,1934
6,Predictive_Maintenance_Score,ARIMA,"(2, 0, 2)",,624.8540741080151,658.2581481640946,0.0803804031720371,1934
6,Efficiency_Status,ARIMA,"(3, 2, 2)",,43.22944833238151,76.62731442101628,164092310920.03564,1934
6,Quality_Control_Defect_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",9415.620008995871,9432.24505829552,9.122170267660444,1934
6,Error_Rate_%,SARIMA,"(3, 0, 3)","(1, 1, 1, 24)",10931.071510795751,10980.932323677062,20.517790628102187,1934
10,Production_Speed_units_per_hr,SARIMA,"(2, 1, 3)","(1, 1, 1, 24)",24925.28284645603,24969.965095085143,19316.668383408192,2022
10,Predictive_Maintenance_Score,ARIMA,"(2, 0, 2)",,669.7807539851925,703.451808382675,0.0810610315847814,2022
10,Efficiency_Status,ARIMA,"(0, 0, 0)",,2428.10451871978,2439.3282035189404,0.1941717272470935,2022
10,Quality_Control_Defect_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",9789.848588062045,9806.61051958011,8.717244649545513,2022
10,Error_Rate_%,SARIMA,"(2, 0, 2)","(1, 1, 1, 24)",11448.152916754829,11487.256990904898,21.97403858835593,2022
1,Production_Speed_units_per_hr,SARIMA,"(2, 0, 2)","(1, 1, 1, 24)",23511.07091481177,23549.78802913632,21028.407673095688,1916
1,Predictive_Maintenance_Score,ARIMA,"(2, 0, 3)",,635.412945761609,674.3189104713246,0.0809807783424662,1916
1,Efficiency_Status,ARIMA,"(2, 0, 2)",,2362.1516852146888,2395.4996549658736,0.1996437642455615,1916
1,Quality_Control_Defect_Rate_%,SARIMA,"(1, 0, 1)","(1, 1, 1, 24)",9316.407931306823,9344.06569321386,9.045949138672094,1916
1,Error_Rate_%,SARIMA,"(1, 0, 1)","(1, 1, 1, 24)",10856.336154433506,10883.993916340542,21.287979869451352,1916
5,Production_Speed_units_per_hr,SARIMA,"(1, 1, 2)","(1, 1, 1, 24)",25456.85283574888,25490.43118957326,19552.412479314684,2043
5,Predictive_Maintenance_Score,ARIMA,"(0, 0, 1)",,635.4465627352286,652.3130865196814,0.0796767224876091,2043
5,Efficiency_Status,ARIMA,"(0, 0, 0)",,2514.523836463206,2525.768185652841,0.2000805491775979,2043
5,Quality_Control_Defect_Rate_%,SARIMA,"(2, 0, 3)","(1, 1, 1, 24)",9958.759719225356,10003.53085765787,9.278387090904236,2043
5,Error_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",11618.849541425008,11635.643235276571,20.54298147546409,2043
15,Production_Speed_units_per_hr,SARIMA,"(0, 1, 1)","(1, 1, 1, 24)",24891.084090335728,24913.43940984896,17541.737615710455,2027
15,Predictive_Maintenance_Score,ARIMA,"(3, 0, 2)",,729.9142066880711,769.214391713235,0.0833538786901102,2027
15,Efficiency_Status,ARIMA,"(0, 0, 0)",,2595.927301537109,2607.155925830013,0.2103093195250302,2027
15,Quality_Control_Defect_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",9897.014889046402,9913.784413582953,9.151114245117974,2027
15,Error_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",11542.902140743256,11559.671665279804,20.82137815177308,2027
19,Production_Speed_units_per_hr,SARIMA,"(2, 1, 3)","(1, 1, 1, 24)",24713.755904751,24758.364683475986,17717.200709717436,2004
19,Predictive_Maintenance_Score,ARIMA,"(0, 0, 0)",,736.1829343141733,747.3887352385827,0.0843722839313576,2004
19,Efficiency_Status,ARIMA,"(1, 0, 3)",,2521.6635727490807,2555.2809755223093,0.2048351787563427,2004
19,Quality_Control_Defect_Rate_%,SARIMA,"(2, 0, 0)","(1, 1, 1, 24)",9795.098185460269,9822.986354623285,9.02349643297904,2004
19,Error_Rate_%,SARIMA,"(2, 0, 3)","(1, 1, 1, 24)",11333.09230518785,11377.705183323636,21.0620091782965,2004
11,Production_Speed_units_per_hr,SARIMA,"(0, 1, 1)","(1, 1, 1, 24)",24017.601836009155,24039.80027266977,18499.972002741637,1951
11,Predictive_Maintenance_Score,ARIMA,"(3, 0, 2)",,662.6509342230206,701.6836156073824,0.0816386671399053,1951
11,Efficiency_Status,ARIMA,"(0, 0, 0)",,2390.4988410932788,2401.651035774525,0.1989585438044852,1951
11,Quality_Control_Defect_Rate_%,SARIMA,"(2, 0, 0)","(1, 1, 1, 24)",9483.26433110309,9511.015007815531,9.145284723576744,1951
11,Error_Rate_%,SARIMA,"(2, 1, 3)","(1, 1, 1, 24)",11041.2757540979,11085.66420193126,20.12372900118444,1951
12,Production_Speed_units_per_hr,SARIMA,"(3, 1, 1)","(1, 1, 1, 24)",24116.7929891954,24155.65129726647,19295.73763385248,1955
12,Predictive_Maintenance_Score,ARIMA,"(0, 0, 1)",,677.1710400270372,693.9054764442956,0.0825322485056567,1955
12,Efficiency_Status,SARIMA,"(2, 0, 2)","(1, 1, 1, 7)",2347.1819896954166,2386.167872242572,0.220118611163922,1955
12,Quality_Control_Defect_Rate_%,SARIMA,"(3, 0, 3)","(1, 1, 1, 24)",9498.286219972098,9548.246901777764,9.179808761758292,1955
12,Error_Rate_%,SARIMA,"(2, 0, 3)","(1, 1, 1, 24)",11064.128563583996,11108.538058522365,20.830171751405285,1955
16,Production_Speed_units_per_hr,SARIMA,"(3, 1, 3)","(1, 1, 1, 24)",24971.06047523797,25021.27298694453,18931.64977954143,2010
16,Predictive_Maintenance_Score,ARIMA,"(3, 0, 2)",,724.3192112897898,763.5604412971617,0.083367904336074,2010
16,Efficiency_Status,ARIMA,"(2, 0, 0)",,2549.524550457016,2571.948110461228,0.2073315537236047,2010
16,Quality_Control_Defect_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",9830.16955496692,9846.91318444551,9.285959675664278,2010
16,Error_Rate_%,SARIMA,"(0, 0, 1)","(1, 1, 1, 24)",11391.720179972472,11414.04297898137,20.2887965867928,2010
18,Production_Speed_units_per_hr,SARIMA,"(0, 1, 1)","(1, 1, 1, 24)",25024.32023307815,25046.683641572905,18443.161721256627,2031
18,Predictive_Maintenance_Score,ARIMA,"(1, 0, 1)",,766.6390135564852,789.1041478028068,0.0850642852004472,2031
18,Efficiency_Status,ARIMA,"(0, 0, 0)",,2381.063185210519,2392.2957523336795,0.1887208145976593,2031
18,Quality_Control_Defect_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",9914.544271991572,9931.31985713624,9.158479026325756,2031
18,Error_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",11533.617231634318,11550.392816778987,20.8770257990422,2031
14,Production_Speed_units_per_hr,SARIMA,"(0, 1, 1)","(1, 1, 1, 24)",23847.53306859202,23869.710397024235,18542.58159041024,1941
14,Predictive_Maintenance_Score,ARIMA,"(0, 0, 0)",,681.043109235884,692.185026402222,0.0829874760674862,1941
14,Efficiency_Status,ARIMA,"(0, 0, 0)",,2219.789924551372,2230.93184171771,0.183359650677747,1941
14,Quality_Control_Defect_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",9461.718652077843,9478.35482132668,9.115441367816803,1941
14,Error_Rate_%,SARIMA,"(2, 1, 3)","(1, 1, 1, 24)",10966.036877947085,11010.383064720729,20.28620673615679,1941
20,Production_Speed_units_per_hr,SARIMA,"(0, 1, 1)","(1, 1, 1, 24)",24255.687147019828,24277.92538500386,18390.09247964389,1970
20,Predictive_Maintenance_Score,ARIMA,"(0, 0, 0)",,688.7302467371396,699.9018243806037,0.0828852414075433,1970
20,Efficiency_Status,ARIMA,"(0, 0, 0)",,2477.528014828961,2488.699592472425,0.2055061970412133,1970
20,Quality_Control_Defect_Rate_%,SARIMA,"(3, 0, 3)","(1, 1, 1, 24)",9620.461597882431,9670.49294218142,9.985523020708628,1970
20,Error_Rate_%,SARIMA,"(1, 0, 0)","(1, 1, 1, 24)",11189.48785827435,11211.730262925425,21.011386307536583,1970
17,Production_Speed_units_per_hr,SARIMA,"(1, 0, 2)","(1, 1, 1, 24)",25289.431927360336,25323.067267366656,18647.113674957058,2061
17,Predictive_Maintenance_Score,ARIMA,"(0, 0, 0)",,726.9325296363539,738.1944227981348,0.0831499876967465,2061
17,Efficiency_Status,ARIMA,"(0, 0, 0)",,2434.5388310654307,2445.8007242272115,0.1904098692231666,2061
17,Quality_Control_Defect_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",10116.832770917876,10133.653424511536,9.261576064518378,2061
17,Error_Rate_%,SARIMA,"(1, 0, 1)","(1, 1, 1, 24)",11705.327904098016,11733.35984104688,21.43276302190151,2061
13,Production_Speed_units_per_hr,SARIMA,"(0, 1, 2)","(1, 1, 1, 24)",25100.769936051627,25128.74435798771,18806.001958478355,2040
13,Predictive_Maintenance_Score,ARIMA,"(0, 0, 0)",,752.4307496560925,763.672159829769,0.0845003799649616,2040
13,Efficiency_Status,ARIMA,"(0, 0, 0)",,2519.513339555687,2530.7547497293635,0.2009332949107903,2040
13,Quality_Control_Defect_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",9925.277275808336,9942.06645272053,8.952693978068469,2040
13,Error_Rate_%,SARIMA,"(1, 0, 1)","(1, 1, 1, 24)",11602.916120878894,11630.895570467486,20.28659695990514,2040
39,Production_Speed_units_per_hr,SARIMA,"(2, 1, 3)","(1, 1, 1, 24)",24602.039293812028,24646.602839828487,20455.65306329417,1993
39,Predictive_Maintenance_Score,ARIMA,"(0, 0, 0)",,734.5410707416436,745.7358633820692,0.08447297701028,1993
39,Efficiency_Status,ARIMA,"(0, 0, 0)",,2476.725280748822,2487.920073389248,0.2024682978733518,1993
39,Quality_Control_Defect_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",9795.06893018316,9811.78643913822,9.47752039642611,1993
39,Error_Rate_%,SARIMA,"(2, 0, 2)","(1, 1, 1, 24)",11234.790165982076,11273.790481524033,20.36998964325832,1993
36,Production_Speed_units_per_hr,SARIMA,"(0, 1, 1)","(1, 1, 1, 24)",25618.080119733146,25640.55115803958,17761.79396623504,2085
36,Predictive_Maintenance_Score,ARIMA,"(0, 0, 0)",,726.2105409214889,737.4955891899548,0.082786264872543,2085
36,Efficiency_Status,ARIMA,"(1, 0, 0)",,2543.4954995092453,2560.423071911944,0.1977295762513651,2085
36,Quality_Control_Defect_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",10179.312955806556,10196.169182939568,8.879469716337198,2085
36,Error_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",11883.502218492738,11900.35844562575,21.206298839590914,2085
40,Production_Speed_units_per_hr,SARIMA,"(0, 1, 1)","(1, 1, 1, 24)",24585.992366012637,24608.294704618864,17938.2382156412,2001
40,Predictive_Maintenance_Score,ARIMA,"(3, 0, 3)",,649.5593452919713,694.3705639686412,0.0803602947852794,2001
40,Efficiency_Status,ARIMA,"(2, 0, 2)",,2371.9734117406347,2405.581825748137,0.1904307603514632,2001
40,Quality_Control_Defect_Rate_%,SARIMA,"(3, 0, 3)","(1, 1, 1, 24)",9741.523350655982,9791.69899595155,8.91648268784501,2001
40,Error_Rate_%,SARIMA,"(2, 1, 3)","(1, 1, 1, 24)",11368.581332516034,11413.177800389654,20.36014922829422,2001
38,Production_Speed_units_per_hr,SARIMA,"(0, 1, 1)","(1, 1, 1, 24)",25301.46318858725,25323.88077398244,17914.358318735613,2058
38,Predictive_Maintenance_Score,ARIMA,"(0, 0, 0)",,734.0327225122953,745.2917023450833,0.0834800287086405,2058
38,Efficiency_Status,ARIMA,"(1, 0, 1)",,2477.8419933625128,2500.359953028089,0.194415073819216,2058
38,Quality_Control_Defect_Rate_%,SARIMA,"(0, 0, 2)","(1, 1, 1, 24)",10002.760159157096,10030.782140901076,8.94186445009718,2058
38,Error_Rate_%,SARIMA,"(3, 0, 3)","(1, 1, 1, 24)",11747.13472157034,11797.569803287037,21.45735218621447,2058
33,Production_Speed_units_per_hr,SARIMA,"(2, 1, 1)","(1, 1, 1, 24)",24027.16428261406,24060.477706339425,18142.47111837356,1956
33,Predictive_Maintenance_Score,ARIMA,"(2, 0, 2)",,672.8075228231817,706.2794639267503,0.0820806720134429,1956
33,Efficiency_Status,ARIMA,"(0, 0, 0)",,2331.033752972412,2342.1910666736017,0.1923984091988902,1956
33,Quality_Control_Defect_Rate_%,SARIMA,"(3, 0, 2)","(1, 1, 1, 24)",9560.406521579322,9604.824419879807,9.317029007268715,1956
33,Error_Rate_%,SARIMA,"(1, 0, 1)","(1, 1, 1, 24)",11039.932889161108,11067.69669958218,20.575161275869643,1956
37,Production_Speed_units_per_hr,SARIMA,"(0, 1, 1)","(1, 1, 1, 24)",24157.87199895217,24180.09771082993,18675.59996001694,1964
37,Predictive_Maintenance_Score,ARIMA,"(1, 0, 1)",,725.8787065204273,748.2096604760849,0.0843855317700646,1964
37,Efficiency_Status,ARIMA,"(2, 0, 2)",,2389.605581724755,2423.1020126582416,0.1964642007665739,1964
37,Quality_Control_Defect_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",9649.31243256772,9665.984851272564,9.364475046060337,1964
37,Error_Rate_%,ARIMA,"(3, 2, 2)",,1757.1747843461658,1790.6651021869177,18049425953076.92,1964
35,Production_Speed_units_per_hr,SARIMA,"(0, 1, 1)","(1, 1, 1, 24)",23570.10134965341,23592.218975484764,19049.87762495522,1913
35,Predictive_Maintenance_Score,ARIMA,"(2, 0, 2)",,631.4279003853915,664.766468202033,0.0809375085722752,1913
35,Efficiency_Status,ARIMA,"(0, 0, 0)",,2273.7943198507046,2284.907175789585,0.1917876121729491,1913
35,Quality_Control_Defect_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",9299.115156156386,9315.706596142125,8.964529438426373,1913
35,Error_Rate_%,SARIMA,"(0, 0, 1)","(1, 1, 1, 24)",10876.714472845611,10898.83424632802,21.278876092751087,1913
34,Production_Speed_units_per_hr,SARIMA,"(0, 1, 1)","(1, 1, 1, 24)",24007.84986306444,24030.04197894418,19174.122585133748,1948
34,Predictive_Maintenance_Score,ARIMA,"(2, 0, 2)",,691.4927829214007,724.9401338266156,0.0829874802267225,1948
34,Efficiency_Status,ARIMA,"(0, 0, 0)",,2379.361339035727,2390.510456004132,0.1981972770723422,1948
34,Quality_Control_Defect_Rate_%,SARIMA,"(1, 0, 1)","(1, 1, 1, 24)",9479.937299054694,9507.680078950543,8.82547269031145,1948
34,Error_Rate_%,SARIMA,"(2, 0, 2)","(1, 1, 1, 24)",11072.933173105052,11111.769375894595,21.689983658299543,1948
31,Production_Speed_units_per_hr,SARIMA,"(3, 1, 3)","(1, 1, 1, 24)",24052.45701239848,24102.30825590089,18743.63410722796,1933
31,Predictive_Maintenance_Score,ARIMA,"(0, 0, 1)",,727.7485578299627,744.4490432675877,0.0850517800458588,1933
31,Efficiency_Status,ARIMA,"(2, 0, 2)",,2366.694207533742,2400.095178408992,0.1979634593701433,1933
31,Quality_Control_Defect_Rate_%,SARIMA,"(2, 0, 2)","(1, 1, 1, 24)",9418.931988313532,9457.71262055455,8.93619485647291,1933
31,Error_Rate_%,SARIMA,"(3, 0, 3)","(1, 1, 1, 24)",10894.789989611894,10944.646019075604,20.07080271339068,1933
32,Production_Speed_units_per_hr,SARIMA,"(0, 1, 1)","(1, 1, 1, 24)",25060.65147527958,25083.014883774336,18684.75200035052,2031
32,Predictive_Maintenance_Score,ARIMA,"(0, 0, 0)",,718.139702935156,729.3722700583168,0.083220853321022,2031
32,Efficiency_Status,ARIMA,"(3, 0, 2)",,2344.582253532013,2383.896238463076,0.1844426323251942,2031
32,Quality_Control_Defect_Rate_%,SARIMA,"(3, 0, 3)","(1, 1, 1, 24)",9879.249130578097,9929.56225308852,9.139284844645026,2031
32,Error_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",11521.88662488299,11538.66221002766,20.88423435640178,2031
29,Production_Speed_units_per_hr,SARIMA,"(0, 1, 2)","(1, 1, 1, 24)",25071.541368635128,25099.52584082585,17586.91494037203,2044
29,Predictive_Maintenance_Score,ARIMA,"(0, 0, 1)",,743.4383967265858,760.3063885805566,0.083986836577576,2044
29,Efficiency_Status,ARIMA,"(0, 0, 0)",,2422.716106744172,2433.9614346468197,0.1911776532969523,2044
29,Quality_Control_Defect_Rate_%,SARIMA,"(3, 0, 2)","(1, 1, 1, 24)",9994.822965423506,10039.602135985207,8.945810129375948,2044
29,Error_Rate_%,SARIMA,"(0, 0, 1)","(1, 1, 1, 24)",11613.045752605783,11635.43734440787,20.66232299238593,2044
21,Production_Speed_units_per_hr,SARIMA,"(2, 1, 1)","(1, 1, 1, 24)",25275.823649174657,25309.43206318216,18394.94634172987,2052
21,Predictive_Maintenance_Score,ARIMA,"(0, 0, 0)",,735.7696413570991,747.0227817696804,0.0836374259068252,2052
21,Efficiency_Status,ARIMA,"(2, 0, 3)",,2444.730597261529,2484.116588705564,0.1914043932355567,2052
21,Quality_Control_Defect_Rate_%,SARIMA,"(2, 0, 2)","(1, 1, 1, 24)",10090.86168253678,10130.071498878866,9.40151485763341,2052
21,Error_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",11667.962081570337,11684.769285577331,21.002473505741523,2052
23,Production_Speed_units_per_hr,SARIMA,"(1, 1, 2)","(1, 1, 1, 24)",25708.267935412623,25741.99216593365,17832.180959823985,2092
23,Predictive_Maintenance_Score,ARIMA,"(0, 0, 0)",,782.5667889618783,793.8585406122479,0.0849482348358176,2092
23,Efficiency_Status,ARIMA,"(3, 0, 2)",,2658.545241135097,2698.066371911391,0.2072555225626644,2092
23,Quality_Control_Defect_Rate_%,SARIMA,"(2, 0, 3)","(1, 1, 1, 24)",10247.241122243904,10292.206762938613,9.40787208849012,2092
23,Error_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",11897.724830973406,11914.591354757858,20.704808502514183,2092
24,Production_Speed_units_per_hr,SARIMA,"(0, 1, 1)","(1, 1, 1, 24)",24431.269596153965,24453.5369100708,18487.915646323974,1984
24,Predictive_Maintenance_Score,ARIMA,"(3, 0, 2)",,728.530210400585,767.6803024154988,0.0839329062906251,1984
24,Efficiency_Status,ARIMA,"(2, 0, 2)",,2542.015235164495,2575.572456891564,0.2095709196568238,1984
24,Quality_Control_Defect_Rate_%,SARIMA,"(1, 0, 2)","(1, 1, 1, 24)",9652.91777808206,9686.318748957308,8.767384534447164,1984
24,Error_Rate_%,SARIMA,"(2, 0, 3)","(1, 1, 1, 24)",11263.59701993921,11308.12750805739,20.956701341874904,1984
22,Production_Speed_units_per_hr,SARIMA,"(0, 1, 1)","(1, 1, 1, 24)",24969.700397530127,24992.06380602488,18159.73047018894,2031
22,Predictive_Maintenance_Score,ARIMA,"(2, 0, 2)",,674.0901942935659,707.7878956630482,0.0811151466709659,2031
22,Efficiency_Status,ARIMA,"(0, 0, 0)",,2504.412468639839,2515.645035763,0.2005376535931219,2031
22,Quality_Control_Defect_Rate_%,SARIMA,"(3, 0, 3)","(1, 1, 1, 24)",9887.05920811969,9937.372330630113,9.409481830916665,2031
22,Error_Rate_%,SARIMA,"(2, 1, 3)","(1, 1, 1, 24)",11507.515303104616,11552.234035202076,20.639820708594897,2031
30,Production_Speed_units_per_hr,SARIMA,"(2, 1, 3)","(1, 1, 1, 12)",25807.4097709134,25852.39499546121,17758.009263731616,2074
30,Predictive_Maintenance_Score,ARIMA,"(1, 0, 0)",,701.4684005623392,718.3801037287076,0.0818759991410445,2074
30,Efficiency_Status,ARIMA,"(3, 0, 3)",,2350.1766178854773,2395.274492995793,0.1804214954062674,2074
30,Quality_Control_Defect_Rate_%,SARIMA,"(1, 0, 1)","(1, 1, 1, 24)",10211.586935544048,10239.651090696085,9.190310495959212,2074
30,Error_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",11679.855340242848,11696.69531518147,19.490817634279853,2074
25,Production_Speed_units_per_hr,SARIMA,"(0, 1, 1)","(1, 1, 1, 24)",24559.885728516085,24582.18190853757,18137.612704891813,1998
25,Predictive_Maintenance_Score,ARIMA,"(3, 0, 3)",,723.1026136353805,767.9018293090485,0.083409583715308,1998
25,Efficiency_Status,ARIMA,"(2, 1, 3)",,2378.3399339250727,2411.936341925568,0.1916358025618861,1998
25,Quality_Control_Defect_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",9732.05202865828,9748.777243756804,9.096301718488888,1998
25,Error_Rate_%,SARIMA,"(2, 1, 3)","(1, 1, 1, 24)",11365.445402051637,11410.029540100057,20.53786423024279,1998
27,Production_Speed_units_per_hr,SARIMA,"(2, 1, 2)","(1, 1, 1, 24)",24075.79056054767,24114.656221560595,18440.894497229037,1957
27,Predictive_Maintenance_Score,ARIMA,"(0, 0, 0)",,713.4685179684512,724.6268539032434,0.0841336694435181,1957
27,Efficiency_Status,ARIMA,"(1, 0, 3)",,2418.2572138782634,2451.73222168264,0.2002351783707618,1957
27,Quality_Control_Defect_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",9651.851022810515,9668.51245536654,9.68542571844434,1957
27,Error_Rate_%,SARIMA,"(2, 1, 3)","(1, 1, 1, 24)",11073.183958327709,11117.59765605052,20.21169750806,1957
28,Production_Speed_units_per_hr,SARIMA,"(2, 1, 3)","(1, 1, 1, 12)",25405.956640919874,25450.839501866376,17427.341074361473,2048
28,Predictive_Maintenance_Score,ARIMA,"(0, 0, 0)",,769.8531017293092,781.102339701628,0.0851002456189843,2048
28,Efficiency_Status,ARIMA,"(0, 0, 0)",,2384.601096827567,2395.850334799886,0.1872193813574917,2048
28,Quality_Control_Defect_Rate_%,SARIMA,"(2, 0, 3)","(1, 1, 1, 24)",9995.736119704468,10040.527323359438,9.106060204474073,2048
28,Error_Rate_%,SARIMA,"(3, 0, 3)","(1, 1, 1, 24)",11597.446292153118,11647.83639626496,22.277367688610862,2048
26,Production_Speed_units_per_hr,SARIMA,"(2, 0, 3)","(1, 1, 1, 24)",25416.51782838997,25461.352999180337,21174.35311977893,2059
26,Predictive_Maintenance_Score,ARIMA,"(0, 0, 0)",,654.6238616242722,665.8838130383277,0.0803079348622516,2059
26,Efficiency_Status,ARIMA,"(0, 0, 0)",,2543.636002667178,2554.895954081234,0.2010010187817756,2059
26,Quality_Control_Defect_Rate_%,SARIMA,"(1, 1, 2)","(1, 1, 1, 24)",9961.212242881062,9994.83862097384,8.574785534832147,2059
26,Error_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",11665.863406219109,11682.681076222269,20.235626804130742,2059
43,Production_Speed_units_per_hr,SARIMA,"(1, 1, 2)","(1, 1, 1, 24)",23444.114449189325,23477.26505366608,19733.10368636284,1906
43,Predictive_Maintenance_Score,ARIMA,"(0, 0, 0)",,642.557709630925,653.6632337993533,0.0818512228026446,1906
43,Efficiency_Status,ARIMA,"(0, 0, 0)",,2297.216495162927,2308.3220193313555,0.1950068761954665,1906
43,Quality_Control_Defect_Rate_%,SARIMA,"(2, 0, 2)","(1, 1, 1, 24)",9278.72410629362,9317.40358611891,9.159367269608229,1906
43,Error_Rate_%,SARIMA,"(0, 0, 2)","(1, 1, 1, 24)",10742.818918945732,10770.44711882094,19.839068609712044,1906
44,Production_Speed_units_per_hr,SARIMA,"(1, 1, 2)","(1, 1, 1, 12)",25563.85659071403,25597.53950282288,17796.7074418465,2054
